transaction_id,customer_id,customer_name,customer_email,customer_country,product_id,product_name,product_category,product_price,quantity,amount,transaction_date
4097,12,Customer_12,cust12@example.com,US,3,Monitor,Electronics,400.0,4,1600.0,2025-06-11
4098,43,Customer_43,cust43@example.com,AU,3,Monitor,Electronics,400.0,2,800.0,2025-12-25
4099,20,Customer_20,cust20@example.com,AU,4,Keyboard,Accessories,100.0,1,100.0,2025-03-11
4100,4,Customer_4,cust4@example.com,US,3,Monitor,Electronics,400.0,5,2000.0,2025-07-13
4101,12,Customer_12,cust12@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-08-19
4102,15,Customer_15,cust15@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-06-21
4103,2,Customer_2,cust2@example.com,US,1,Laptop,Electronics,1200.0,5,6000.0,2025-02-16
4104,6,Customer_6,cust6@example.com,US,1,Laptop,Electronics,1200.0,5,6000.0,2025-07-14
4105,34,Customer_34,cust34@example.com,UK,3,Monitor,Electronics,400.0,5,2000.0,2025-03-02
4106,16,Customer_16,cust16@example.com,UK,1,Laptop,Electronics,1200.0,5,6000.0,2025-12-02
4107,29,Customer_29,cust29@example.com,AU,1,Laptop,Electronics,1200.0,1,1200.0,2025-09-06
4108,4,Customer_4,cust4@example.com,US,1,Laptop,Electronics,1200.0,5,6000.0,2025-07-03
4109,6,Customer_6,cust6@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-01-15
4110,34,Customer_34,cust34@example.com,UK,5,Mouse,Accessories,50.0,2,100.0,2025-12-17
4111,32,Customer_32,cust32@example.com,CA,4,Keyboard,Accessories,100.0,3,300.0,2025-04-10
4112,17,Customer_17,cust17@example.com,CA,4,Keyboard,Accessories,100.0,1,100.0,2025-03-09
4113,17,Customer_17,cust17@example.com,CA,4,Keyboard,Accessories,100.0,1,100.0,2025-02-23
4114,46,Customer_46,cust46@example.com,US,1,Laptop,Electronics,1200.0,3,3600.0,2025-10-03
4115,27,Customer_27,cust27@example.com,CA,3,Monitor,Electronics,400.0,5,2000.0,2026-01-03
4116,29,Customer_29,cust29@example.com,AU,3,Monitor,Electronics,400.0,3,1200.0,2025-10-21
4117,13,Customer_13,cust13@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-10-21
4118,44,Customer_44,cust44@example.com,UK,5,Mouse,Accessories,50.0,5,250.0,2025-07-09
4119,17,Customer_17,cust17@example.com,CA,4,Keyboard,Accessories,100.0,3,300.0,2025-06-27
4120,15,Customer_15,cust15@example.com,CA,5,Mouse,Accessories,50.0,4,200.0,2025-02-26
4121,30,Customer_30,cust30@example.com,US,4,Keyboard,Accessories,100.0,4,400.0,2025-03-13
4122,12,Customer_12,cust12@example.com,US,2,Phone,Electronics,800.0,2,1600.0,2025-12-13
4123,49,Customer_49,cust49@example.com,CA,5,Mouse,Accessories,50.0,2,100.0,2025-02-19
4124,16,Customer_16,cust16@example.com,UK,3,Monitor,Electronics,400.0,3,1200.0,2025-12-06
4125,32,Customer_32,cust32@example.com,CA,5,Mouse,Accessories,50.0,1,50.0,2025-10-30
4126,2,Customer_2,cust2@example.com,US,4,Keyboard,Accessories,100.0,4,400.0,2025-11-29
4127,23,Customer_23,cust23@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-10-25
4128,20,Customer_20,cust20@example.com,AU,3,Monitor,Electronics,400.0,1,400.0,2025-07-15
4129,49,Customer_49,cust49@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-07-06
4130,50,Customer_50,cust50@example.com,UK,1,Laptop,Electronics,1200.0,1,1200.0,2025-04-01
4131,38,Customer_38,cust38@example.com,AU,5,Mouse,Accessories,50.0,4,200.0,2025-04-14
4132,46,Customer_46,cust46@example.com,US,3,Monitor,Electronics,400.0,5,2000.0,2026-01-10
4133,7,Customer_7,cust7@example.com,US,5,Mouse,Accessories,50.0,5,250.0,2025-11-03
4134,14,Customer_14,cust14@example.com,CA,5,Mouse,Accessories,50.0,2,100.0,2025-01-30
4135,38,Customer_38,cust38@example.com,AU,3,Monitor,Electronics,400.0,2,800.0,2025-09-22
4136,14,Customer_14,cust14@example.com,CA,2,Phone,Electronics,800.0,1,800.0,2025-06-04
4137,14,Customer_14,cust14@example.com,CA,5,Mouse,Accessories,50.0,2,100.0,2025-11-09
4138,19,Customer_19,cust19@example.com,AU,3,Monitor,Electronics,400.0,5,2000.0,2025-08-10
4139,22,Customer_22,cust22@example.com,AU,2,Phone,Electronics,800.0,1,800.0,2025-09-23
4140,15,Customer_15,cust15@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-02-11
4141,42,Customer_42,cust42@example.com,CA,2,Phone,Electronics,800.0,3,2400.0,2025-06-14
4142,17,Customer_17,cust17@example.com,CA,2,Phone,Electronics,800.0,5,4000.0,2025-03-14
4143,29,Customer_29,cust29@example.com,AU,5,Mouse,Accessories,50.0,3,150.0,2025-11-21
4144,39,Customer_39,cust39@example.com,AU,1,Laptop,Electronics,1200.0,3,3600.0,2025-11-22
4145,22,Customer_22,cust22@example.com,AU,5,Mouse,Accessories,50.0,2,100.0,2025-10-30
4146,27,Customer_27,cust27@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-06-05
4147,14,Customer_14,cust14@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-05-22
4148,14,Customer_14,cust14@example.com,CA,1,Laptop,Electronics,1200.0,3,3600.0,2025-11-26
4149,40,Customer_40,cust40@example.com,UK,4,Keyboard,Accessories,100.0,3,300.0,2025-08-13
4150,6,Customer_6,cust6@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-03-27
4151,23,Customer_23,cust23@example.com,CA,3,Monitor,Electronics,400.0,1,400.0,2026-01-05
4152,10,Customer_10,cust10@example.com,CA,4,Keyboard,Accessories,100.0,1,100.0,2025-11-11
4153,50,Customer_50,cust50@example.com,UK,4,Keyboard,Accessories,100.0,2,200.0,2025-03-28
4154,34,Customer_34,cust34@example.com,UK,3,Monitor,Electronics,400.0,3,1200.0,2025-06-23
4155,43,Customer_43,cust43@example.com,AU,1,Laptop,Electronics,1200.0,3,3600.0,2025-05-28
4156,40,Customer_40,cust40@example.com,UK,4,Keyboard,Accessories,100.0,4,400.0,2025-05-19
4157,18,Customer_18,cust18@example.com,US,1,Laptop,Electronics,1200.0,3,3600.0,2025-12-07
4158,9,Customer_9,cust9@example.com,US,2,Phone,Electronics,800.0,5,4000.0,2025-08-14
4159,27,Customer_27,cust27@example.com,CA,2,Phone,Electronics,800.0,3,2400.0,2025-01-26
4160,21,Customer_21,cust21@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2025-11-18
4161,40,Customer_40,cust40@example.com,UK,2,Phone,Electronics,800.0,5,4000.0,2025-01-26
4162,11,Customer_11,cust11@example.com,CA,1,Laptop,Electronics,1200.0,3,3600.0,2025-07-27
4163,19,Customer_19,cust19@example.com,AU,4,Keyboard,Accessories,100.0,1,100.0,2025-11-26
4164,47,Customer_47,cust47@example.com,UK,3,Monitor,Electronics,400.0,2,800.0,2025-10-07
4165,23,Customer_23,cust23@example.com,CA,2,Phone,Electronics,800.0,5,4000.0,2025-10-31
4166,10,Customer_10,cust10@example.com,CA,5,Mouse,Accessories,50.0,3,150.0,2025-03-23
4167,21,Customer_21,cust21@example.com,US,2,Phone,Electronics,800.0,1,800.0,2025-10-26
4168,29,Customer_29,cust29@example.com,AU,4,Keyboard,Accessories,100.0,5,500.0,2026-01-06
4169,47,Customer_47,cust47@example.com,UK,1,Laptop,Electronics,1200.0,2,2400.0,2025-05-15
4170,30,Customer_30,cust30@example.com,US,3,Monitor,Electronics,400.0,5,2000.0,2025-02-04
4171,9,Customer_9,cust9@example.com,US,2,Phone,Electronics,800.0,5,4000.0,2025-04-16
4172,35,Customer_35,cust35@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2025-08-03
4173,12,Customer_12,cust12@example.com,US,2,Phone,Electronics,800.0,5,4000.0,2025-08-25
4174,33,Customer_33,cust33@example.com,US,1,Laptop,Electronics,1200.0,4,4800.0,2025-04-22
4175,33,Customer_33,cust33@example.com,US,2,Phone,Electronics,800.0,3,2400.0,2025-04-09
4176,23,Customer_23,cust23@example.com,CA,2,Phone,Electronics,800.0,3,2400.0,2025-06-22
4177,45,Customer_45,cust45@example.com,AU,3,Monitor,Electronics,400.0,5,2000.0,2025-09-23
4178,35,Customer_35,cust35@example.com,US,2,Phone,Electronics,800.0,2,1600.0,2025-04-20
4179,46,Customer_46,cust46@example.com,US,2,Phone,Electronics,800.0,2,1600.0,2025-03-13
4180,36,Customer_36,cust36@example.com,CA,3,Monitor,Electronics,400.0,3,1200.0,2025-03-10
4181,45,Customer_45,cust45@example.com,AU,5,Mouse,Accessories,50.0,4,200.0,2025-06-10
4182,39,Customer_39,cust39@example.com,AU,5,Mouse,Accessories,50.0,2,100.0,2025-01-17
4183,36,Customer_36,cust36@example.com,CA,4,Keyboard,Accessories,100.0,1,100.0,2025-05-16
4184,23,Customer_23,cust23@example.com,CA,5,Mouse,Accessories,50.0,3,150.0,2025-02-12
4185,24,Customer_24,cust24@example.com,CA,4,Keyboard,Accessories,100.0,4,400.0,2025-01-22
4186,8,Customer_8,cust8@example.com,US,1,Laptop,Electronics,1200.0,3,3600.0,2025-07-17
4187,17,Customer_17,cust17@example.com,CA,4,Keyboard,Accessories,100.0,3,300.0,2025-10-20
4188,1,Customer_1,cust1@example.com,US,1,Laptop,Electronics,1200.0,5,6000.0,2025-11-30
4189,3,Customer_3,cust3@example.com,AU,5,Mouse,Accessories,50.0,5,250.0,2025-08-31
4190,33,Customer_33,cust33@example.com,US,3,Monitor,Electronics,400.0,1,400.0,2025-06-25
4191,13,Customer_13,cust13@example.com,US,5,Mouse,Accessories,50.0,3,150.0,2025-04-24
4192,8,Customer_8,cust8@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-09-13
4193,15,Customer_15,cust15@example.com,CA,2,Phone,Electronics,800.0,3,2400.0,2025-09-18
4194,31,Customer_31,cust31@example.com,CA,1,Laptop,Electronics,1200.0,4,4800.0,2025-05-18
4195,7,Customer_7,cust7@example.com,US,5,Mouse,Accessories,50.0,3,150.0,2025-10-19
4196,39,Customer_39,cust39@example.com,AU,2,Phone,Electronics,800.0,4,3200.0,2025-10-09
4197,32,Customer_32,cust32@example.com,CA,1,Laptop,Electronics,1200.0,4,4800.0,2025-03-25
4198,47,Customer_47,cust47@example.com,UK,1,Laptop,Electronics,1200.0,2,2400.0,2025-08-04
4199,9,Customer_9,cust9@example.com,US,4,Keyboard,Accessories,100.0,2,200.0,2025-09-25
4200,6,Customer_6,cust6@example.com,US,1,Laptop,Electronics,1200.0,4,4800.0,2025-02-18
4201,49,Customer_49,cust49@example.com,CA,1,Laptop,Electronics,1200.0,5,6000.0,2025-07-12
4202,49,Customer_49,cust49@example.com,CA,4,Keyboard,Accessories,100.0,1,100.0,2025-06-28
4203,41,Customer_41,cust41@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-08-03
4204,45,Customer_45,cust45@example.com,AU,4,Keyboard,Accessories,100.0,2,200.0,2025-09-04
4205,37,Customer_37,cust37@example.com,CA,4,Keyboard,Accessories,100.0,4,400.0,2025-12-04
4206,29,Customer_29,cust29@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-08-10
4207,34,Customer_34,cust34@example.com,UK,3,Monitor,Electronics,400.0,3,1200.0,2025-07-21
4208,14,Customer_14,cust14@example.com,CA,5,Mouse,Accessories,50.0,2,100.0,2025-04-11
4209,49,Customer_49,cust49@example.com,CA,5,Mouse,Accessories,50.0,3,150.0,2025-01-18
4210,44,Customer_44,cust44@example.com,UK,1,Laptop,Electronics,1200.0,2,2400.0,2025-08-23
4211,34,Customer_34,cust34@example.com,UK,2,Phone,Electronics,800.0,5,4000.0,2025-05-19
4212,22,Customer_22,cust22@example.com,AU,3,Monitor,Electronics,400.0,3,1200.0,2025-01-20
4213,45,Customer_45,cust45@example.com,AU,1,Laptop,Electronics,1200.0,5,6000.0,2025-03-09
4214,5,Customer_5,cust5@example.com,US,5,Mouse,Accessories,50.0,2,100.0,2025-01-24
4215,36,Customer_36,cust36@example.com,CA,4,Keyboard,Accessories,100.0,3,300.0,2025-03-25
4216,36,Customer_36,cust36@example.com,CA,2,Phone,Electronics,800.0,3,2400.0,2025-10-07
4217,24,Customer_24,cust24@example.com,CA,2,Phone,Electronics,800.0,2,1600.0,2025-07-16
4218,22,Customer_22,cust22@example.com,AU,5,Mouse,Accessories,50.0,2,100.0,2025-04-28
4219,50,Customer_50,cust50@example.com,UK,4,Keyboard,Accessories,100.0,2,200.0,2025-08-17
4220,48,Customer_48,cust48@example.com,AU,1,Laptop,Electronics,1200.0,5,6000.0,2025-03-25
4221,20,Customer_20,cust20@example.com,AU,3,Monitor,Electronics,400.0,5,2000.0,2025-05-26
4222,20,Customer_20,cust20@example.com,AU,1,Laptop,Electronics,1200.0,2,2400.0,2025-03-01
4223,40,Customer_40,cust40@example.com,UK,4,Keyboard,Accessories,100.0,3,300.0,2025-03-30
4224,38,Customer_38,cust38@example.com,AU,2,Phone,Electronics,800.0,5,4000.0,2025-12-21
4225,36,Customer_36,cust36@example.com,CA,1,Laptop,Electronics,1200.0,3,3600.0,2025-03-05
4226,41,Customer_41,cust41@example.com,US,1,Laptop,Electronics,1200.0,2,2400.0,2026-01-08
4227,43,Customer_43,cust43@example.com,AU,3,Monitor,Electronics,400.0,4,1600.0,2025-10-08
4228,10,Customer_10,cust10@example.com,CA,3,Monitor,Electronics,400.0,2,800.0,2025-01-29
4229,35,Customer_35,cust35@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-12-31
4230,43,Customer_43,cust43@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-05-26
4231,36,Customer_36,cust36@example.com,CA,1,Laptop,Electronics,1200.0,5,6000.0,2025-05-08
4232,34,Customer_34,cust34@example.com,UK,2,Phone,Electronics,800.0,5,4000.0,2025-09-04
4233,16,Customer_16,cust16@example.com,UK,5,Mouse,Accessories,50.0,1,50.0,2025-04-28
4234,38,Customer_38,cust38@example.com,AU,2,Phone,Electronics,800.0,3,2400.0,2025-06-14
4235,44,Customer_44,cust44@example.com,UK,1,Laptop,Electronics,1200.0,3,3600.0,2025-04-06
4236,29,Customer_29,cust29@example.com,AU,3,Monitor,Electronics,400.0,3,1200.0,2025-03-05
4237,19,Customer_19,cust19@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-11-21
4238,35,Customer_35,cust35@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-03-22
4239,22,Customer_22,cust22@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-04-02
4240,22,Customer_22,cust22@example.com,AU,3,Monitor,Electronics,400.0,3,1200.0,2025-03-02
4241,6,Customer_6,cust6@example.com,US,1,Laptop,Electronics,1200.0,2,2400.0,2025-07-13
4242,30,Customer_30,cust30@example.com,US,3,Monitor,Electronics,400.0,2,800.0,2025-12-21
4243,17,Customer_17,cust17@example.com,CA,4,Keyboard,Accessories,100.0,3,300.0,2025-07-19
4244,9,Customer_9,cust9@example.com,US,5,Mouse,Accessories,50.0,4,200.0,2025-01-25
4245,34,Customer_34,cust34@example.com,UK,5,Mouse,Accessories,50.0,2,100.0,2025-06-21
4246,29,Customer_29,cust29@example.com,AU,3,Monitor,Electronics,400.0,4,1600.0,2025-12-16
4247,23,Customer_23,cust23@example.com,CA,5,Mouse,Accessories,50.0,1,50.0,2025-04-03
4248,47,Customer_47,cust47@example.com,UK,5,Mouse,Accessories,50.0,3,150.0,2025-07-01
4249,3,Customer_3,cust3@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-04-21
4250,5,Customer_5,cust5@example.com,US,1,Laptop,Electronics,1200.0,1,1200.0,2025-08-08
4251,15,Customer_15,cust15@example.com,CA,3,Monitor,Electronics,400.0,5,2000.0,2025-03-20
4252,50,Customer_50,cust50@example.com,UK,3,Monitor,Electronics,400.0,3,1200.0,2025-02-28
4253,16,Customer_16,cust16@example.com,UK,3,Monitor,Electronics,400.0,1,400.0,2025-11-12
4254,46,Customer_46,cust46@example.com,US,2,Phone,Electronics,800.0,1,800.0,2025-10-04
4255,14,Customer_14,cust14@example.com,CA,1,Laptop,Electronics,1200.0,4,4800.0,2025-01-15
4256,34,Customer_34,cust34@example.com,UK,3,Monitor,Electronics,400.0,5,2000.0,2025-07-04
4257,32,Customer_32,cust32@example.com,CA,5,Mouse,Accessories,50.0,3,150.0,2025-04-20
4258,31,Customer_31,cust31@example.com,CA,1,Laptop,Electronics,1200.0,1,1200.0,2025-06-27
4259,15,Customer_15,cust15@example.com,CA,4,Keyboard,Accessories,100.0,5,500.0,2025-03-16
4260,9,Customer_9,cust9@example.com,US,5,Mouse,Accessories,50.0,3,150.0,2026-01-02
4261,30,Customer_30,cust30@example.com,US,1,Laptop,Electronics,1200.0,3,3600.0,2025-06-11
4262,31,Customer_31,cust31@example.com,CA,1,Laptop,Electronics,1200.0,5,6000.0,2025-04-06
4263,45,Customer_45,cust45@example.com,AU,3,Monitor,Electronics,400.0,3,1200.0,2025-08-13
4264,19,Customer_19,cust19@example.com,AU,5,Mouse,Accessories,50.0,2,100.0,2025-06-17
4265,45,Customer_45,cust45@example.com,AU,1,Laptop,Electronics,1200.0,2,2400.0,2025-02-19
4266,9,Customer_9,cust9@example.com,US,5,Mouse,Accessories,50.0,3,150.0,2025-10-29
4267,13,Customer_13,cust13@example.com,US,2,Phone,Electronics,800.0,5,4000.0,2025-05-17
4268,44,Customer_44,cust44@example.com,UK,2,Phone,Electronics,800.0,5,4000.0,2025-11-19
4269,7,Customer_7,cust7@example.com,US,3,Monitor,Electronics,400.0,2,800.0,2025-02-02
4270,47,Customer_47,cust47@example.com,UK,3,Monitor,Electronics,400.0,2,800.0,2025-11-17
4271,33,Customer_33,cust33@example.com,US,4,Keyboard,Accessories,100.0,1,100.0,2025-10-25
4272,5,Customer_5,cust5@example.com,US,2,Phone,Electronics,800.0,5,4000.0,2026-01-06
4273,47,Customer_47,cust47@example.com,UK,5,Mouse,Accessories,50.0,1,50.0,2025-12-09
4274,21,Customer_21,cust21@example.com,US,1,Laptop,Electronics,1200.0,5,6000.0,2025-09-02
4275,6,Customer_6,cust6@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-02-01
4276,28,Customer_28,cust28@example.com,CA,3,Monitor,Electronics,400.0,3,1200.0,2025-02-02
4277,48,Customer_48,cust48@example.com,AU,5,Mouse,Accessories,50.0,4,200.0,2025-12-27
4278,25,Customer_25,cust25@example.com,UK,5,Mouse,Accessories,50.0,1,50.0,2025-12-11
4279,45,Customer_45,cust45@example.com,AU,4,Keyboard,Accessories,100.0,4,400.0,2025-10-21
4280,13,Customer_13,cust13@example.com,US,4,Keyboard,Accessories,100.0,1,100.0,2025-01-28
4281,50,Customer_50,cust50@example.com,UK,2,Phone,Electronics,800.0,5,4000.0,2025-06-14
4282,44,Customer_44,cust44@example.com,UK,3,Monitor,Electronics,400.0,3,1200.0,2025-06-16
4283,39,Customer_39,cust39@example.com,AU,3,Monitor,Electronics,400.0,1,400.0,2025-12-23
4284,23,Customer_23,cust23@example.com,CA,2,Phone,Electronics,800.0,5,4000.0,2025-08-12
4285,1,Customer_1,cust1@example.com,US,2,Phone,Electronics,800.0,5,4000.0,2025-11-17
4286,34,Customer_34,cust34@example.com,UK,4,Keyboard,Accessories,100.0,5,500.0,2025-09-14
4287,50,Customer_50,cust50@example.com,UK,5,Mouse,Accessories,50.0,4,200.0,2025-09-16
4288,43,Customer_43,cust43@example.com,AU,4,Keyboard,Accessories,100.0,2,200.0,2025-05-11
4289,4,Customer_4,cust4@example.com,US,4,Keyboard,Accessories,100.0,1,100.0,2025-07-07
4290,9,Customer_9,cust9@example.com,US,3,Monitor,Electronics,400.0,4,1600.0,2025-02-20
4291,23,Customer_23,cust23@example.com,CA,2,Phone,Electronics,800.0,3,2400.0,2025-11-03
4292,33,Customer_33,cust33@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-06-27
4293,3,Customer_3,cust3@example.com,AU,2,Phone,Electronics,800.0,3,2400.0,2025-11-30
4294,20,Customer_20,cust20@example.com,AU,3,Monitor,Electronics,400.0,4,1600.0,2025-04-12
4295,47,Customer_47,cust47@example.com,UK,1,Laptop,Electronics,1200.0,1,1200.0,2025-04-13
4296,45,Customer_45,cust45@example.com,AU,2,Phone,Electronics,800.0,1,800.0,2025-09-28
4297,8,Customer_8,cust8@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-05-15
4298,6,Customer_6,cust6@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-05-05
4299,19,Customer_19,cust19@example.com,AU,1,Laptop,Electronics,1200.0,3,3600.0,2025-02-18
4300,19,Customer_19,cust19@example.com,AU,2,Phone,Electronics,800.0,3,2400.0,2025-08-05
4301,19,Customer_19,cust19@example.com,AU,5,Mouse,Accessories,50.0,4,200.0,2025-08-22
4302,35,Customer_35,cust35@example.com,US,4,Keyboard,Accessories,100.0,2,200.0,2025-03-24
4303,16,Customer_16,cust16@example.com,UK,3,Monitor,Electronics,400.0,5,2000.0,2025-05-29
4304,34,Customer_34,cust34@example.com,UK,3,Monitor,Electronics,400.0,2,800.0,2025-06-12
4305,2,Customer_2,cust2@example.com,US,2,Phone,Electronics,800.0,2,1600.0,2025-09-09
4306,44,Customer_44,cust44@example.com,UK,4,Keyboard,Accessories,100.0,2,200.0,2025-08-31
4307,2,Customer_2,cust2@example.com,US,3,Monitor,Electronics,400.0,3,1200.0,2025-03-10
4308,48,Customer_48,cust48@example.com,AU,4,Keyboard,Accessories,100.0,5,500.0,2025-09-22
4309,14,Customer_14,cust14@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-05-02
4310,16,Customer_16,cust16@example.com,UK,5,Mouse,Accessories,50.0,1,50.0,2025-11-25
4311,33,Customer_33,cust33@example.com,US,5,Mouse,Accessories,50.0,1,50.0,2025-02-16
4312,21,Customer_21,cust21@example.com,US,5,Mouse,Accessories,50.0,2,100.0,2025-11-12
4313,1,Customer_1,cust1@example.com,US,1,Laptop,Electronics,1200.0,4,4800.0,2025-02-19
4314,33,Customer_33,cust33@example.com,US,4,Keyboard,Accessories,100.0,2,200.0,2025-04-20
4315,30,Customer_30,cust30@example.com,US,2,Phone,Electronics,800.0,2,1600.0,2025-07-31
4316,21,Customer_21,cust21@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2025-11-18
4317,50,Customer_50,cust50@example.com,UK,2,Phone,Electronics,800.0,3,2400.0,2025-05-01
4318,18,Customer_18,cust18@example.com,US,2,Phone,Electronics,800.0,1,800.0,2025-10-17
4319,11,Customer_11,cust11@example.com,CA,3,Monitor,Electronics,400.0,1,400.0,2025-05-04
4320,28,Customer_28,cust28@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-08-24
4321,7,Customer_7,cust7@example.com,US,4,Keyboard,Accessories,100.0,5,500.0,2025-10-14
4322,40,Customer_40,cust40@example.com,UK,3,Monitor,Electronics,400.0,3,1200.0,2025-09-16
4323,21,Customer_21,cust21@example.com,US,2,Phone,Electronics,800.0,3,2400.0,2025-07-16
4324,42,Customer_42,cust42@example.com,CA,4,Keyboard,Accessories,100.0,1,100.0,2025-07-07
4325,43,Customer_43,cust43@example.com,AU,2,Phone,Electronics,800.0,1,800.0,2025-03-08
4326,39,Customer_39,cust39@example.com,AU,4,Keyboard,Accessories,100.0,1,100.0,2025-09-08
4327,41,Customer_41,cust41@example.com,US,4,Keyboard,Accessories,100.0,2,200.0,2025-10-10
4328,46,Customer_46,cust46@example.com,US,5,Mouse,Accessories,50.0,3,150.0,2025-09-29
4329,6,Customer_6,cust6@example.com,US,4,Keyboard,Accessories,100.0,4,400.0,2025-03-13
4330,35,Customer_35,cust35@example.com,US,1,Laptop,Electronics,1200.0,2,2400.0,2025-07-23
4331,47,Customer_47,cust47@example.com,UK,2,Phone,Electronics,800.0,3,2400.0,2025-03-22
4332,42,Customer_42,cust42@example.com,CA,4,Keyboard,Accessories,100.0,5,500.0,2025-03-03
4333,15,Customer_15,cust15@example.com,CA,1,Laptop,Electronics,1200.0,2,2400.0,2025-12-30
4334,20,Customer_20,cust20@example.com,AU,1,Laptop,Electronics,1200.0,4,4800.0,2025-11-09
4335,7,Customer_7,cust7@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-08-06
4336,9,Customer_9,cust9@example.com,US,1,Laptop,Electronics,1200.0,5,6000.0,2025-02-18
4337,7,Customer_7,cust7@example.com,US,2,Phone,Electronics,800.0,5,4000.0,2025-09-06
4338,43,Customer_43,cust43@example.com,AU,5,Mouse,Accessories,50.0,5,250.0,2025-04-14
4339,26,Customer_26,cust26@example.com,AU,4,Keyboard,Accessories,100.0,1,100.0,2025-08-08
4340,38,Customer_38,cust38@example.com,AU,4,Keyboard,Accessories,100.0,4,400.0,2025-07-04
4341,9,Customer_9,cust9@example.com,US,4,Keyboard,Accessories,100.0,2,200.0,2025-05-25
4342,35,Customer_35,cust35@example.com,US,1,Laptop,Electronics,1200.0,4,4800.0,2025-04-16
4343,49,Customer_49,cust49@example.com,CA,1,Laptop,Electronics,1200.0,4,4800.0,2025-04-29
4344,35,Customer_35,cust35@example.com,US,1,Laptop,Electronics,1200.0,3,3600.0,2025-10-12
4345,6,Customer_6,cust6@example.com,US,4,Keyboard,Accessories,100.0,3,300.0,2025-08-29
4346,39,Customer_39,cust39@example.com,AU,1,Laptop,Electronics,1200.0,3,3600.0,2025-06-30
4347,43,Customer_43,cust43@example.com,AU,2,Phone,Electronics,800.0,5,4000.0,2025-07-31
4348,33,Customer_33,cust33@example.com,US,2,Phone,Electronics,800.0,4,3200.0,2025-12-28
4349,8,Customer_8,cust8@example.com,US,4,Keyboard,Accessories,100.0,3,300.0,2025-04-07
4350,31,Customer_31,cust31@example.com,CA,2,Phone,Electronics,800.0,2,1600.0,2025-10-11
4351,31,Customer_31,cust31@example.com,CA,5,Mouse,Accessories,50.0,5,250.0,2025-03-24
4352,27,Customer_27,cust27@example.com,CA,5,Mouse,Accessories,50.0,2,100.0,2025-11-08
4353,45,Customer_45,cust45@example.com,AU,2,Phone,Electronics,800.0,4,3200.0,2025-06-01
4354,18,Customer_18,cust18@example.com,US,2,Phone,Electronics,800.0,1,800.0,2025-12-04
4355,14,Customer_14,cust14@example.com,CA,4,Keyboard,Accessories,100.0,4,400.0,2025-06-05
4356,16,Customer_16,cust16@example.com,UK,1,Laptop,Electronics,1200.0,5,6000.0,2025-05-04
4357,7,Customer_7,cust7@example.com,US,1,Laptop,Electronics,1200.0,4,4800.0,2025-12-30
4358,3,Customer_3,cust3@example.com,AU,3,Monitor,Electronics,400.0,1,400.0,2025-03-16
4359,50,Customer_50,cust50@example.com,UK,3,Monitor,Electronics,400.0,2,800.0,2025-06-04
4360,24,Customer_24,cust24@example.com,CA,1,Laptop,Electronics,1200.0,4,4800.0,2025-12-18
4361,46,Customer_46,cust46@example.com,US,5,Mouse,Accessories,50.0,2,100.0,2025-08-28
4362,41,Customer_41,cust41@example.com,US,1,Laptop,Electronics,1200.0,3,3600.0,2025-06-20
4363,13,Customer_13,cust13@example.com,US,4,Keyboard,Accessories,100.0,4,400.0,2025-10-14
4364,19,Customer_19,cust19@example.com,AU,1,Laptop,Electronics,1200.0,1,1200.0,2026-01-10
4365,23,Customer_23,cust23@example.com,CA,1,Laptop,Electronics,1200.0,1,1200.0,2025-09-06
4366,5,Customer_5,cust5@example.com,US,5,Mouse,Accessories,50.0,3,150.0,2025-04-29
4367,16,Customer_16,cust16@example.com,UK,2,Phone,Electronics,800.0,2,1600.0,2025-06-13
